key	ctn	file_new	file_orig	invasion_spectral	invasion_veena	k14_mean	k14_sum	k14_sum_center	k14_sum_edge	k14_veena	orgnum	size_area	size_frac	size_perimeter
CTN018_Tumor_Day6_07	CTN018	CTN018_Day6_07.tif	CTN018_Day6-012_Position(171).zvi.tif	2.6761750190432982	3	0.5239430259801865	0.09172850352732537	0.08403411214851714	0.007694391378808229	1	07	250806.7204881474	0.175073431612	0.0260737641321
CTN018_Tumor_Day6_08	CTN018	CTN018_Day6_08.tif	CTN018_Day6-012_Position(172).zvi.tif	0.19773599517563056	1	0.5516561416948922	0.025705253171984823	0.023025374248568858	0.0026798789234159636	2	08	66731.16780948179	0.0465965140767	0.00702033917092
CTN019_Tumor_Day6_01	CTN019	CTN019_Day6_01.tif	CTN019d6 K14-05_AB02_01.zvi.tif	0.3875446653672616	0	0.04706974082711703	0.0006793469992741056	0.0004894408439500828	0.00018990615532402276	0	01	20538.41622333241	0.0144327754378	0.00408030370206
CTN019_Tumor_Day6_02	CTN019	CTN019_Day6_02.tif	CTN019d6 K14-05_AB02_02.zvi.tif	0.5151442680461984	0	0.05759845576047503	0.0006339133968816966	0.00044294230660563936	0.00019097109027605723	0	02	15675.548446500794	0.0110057359787	0.0036009199734
CTN019_Tumor_Day6_03	CTN019	CTN019_Day6_03.tif	CTN019d6 K14-05_AB02_03.zvi.tif	0.13109266133334604	0	0.06645696158664992	0.0034540567501662603	0.0032421645780901587	0.00021189217207610156	0	03	74512.639199367	0.051974340501	0.00706606074041
CTN019_Tumor_Day6_05	CTN019	CTN019_Day6_05.tif	CTN019d6 K14-05_AB02_05.zvi.tif	0.5066106202370806	0	0.05036562781769922	0.0009719541773703496	0.0006935280208292584	0.00027842615654109125	0	05	27430.80843429064	0.0192979660829	0.00572004544447
CTN019_Tumor_Day6_07	CTN019	CTN019_Day6_07.tif	CTN019d6 K14-05_AB02_07.zvi.tif	1.4996978543650865	0	0.0516030534351145	0.0005619596541786743	0.00033250692207718825	0.00022945273210148612	0	07	15449.882432663579	0.0108900465529	0.00453682664598
CTN019_Tumor_Day6_08	CTN019	CTN019_Day6_08.tif	CTN019d6 K14-05_AB02_08.zvi.tif	1.705532502628605	0	0.05016400132234133	0.0005276616853790951	0.0002942018638534997	0.0002334598215255954	0	08	14852.825221317918	0.0105187319885	0.00464835956551
CTN019_Tumor_Day6_09	CTN019	CTN019_Day6_09.tif	CTN019d6 K14-05_AB02_09.zvi.tif	0.48337321364703745	0	0.04198703826099725	0.0011183202498467797	0.0008741920621052677	0.00024412818774151204	0	09	38113.85280379666	0.026634892485	0.00611629904677
CTN019_Tumor_Day6_12	CTN019	CTN019_Day6_12.tif	CTN019d6 K14-05_AB02_12.zvi.tif	0.5186435498268124	0	0.030837631157744988	0.0003603690977610286	0.00026231629872077404	9.805279904025454e-05	0	12	16630.13985791967	0.0116860175127	0.0037997395256
CTN019_Tumor_Day6_14	CTN019	CTN019_Day6_14.tif	CTN019d6 K14-05_AB02_14.zvi.tif	0.7701727416453439	0	0.03257063848513885	0.0004252513463820465	0.0003202601701287919	0.00010499117625325457	0	14	18486.84797498134	0.0130562790955	0.00434978386167
CTN019_Tumor_Day6_20	CTN019	CTN019_Day6_20.tif	CTN019d6 K14-05_AB02_20.zvi.tif	0.9205448421497097	0	0.04403360928586454	0.0008216951156432425	0.0006317645102820556	0.00018993060536118682	0	20	26508.683101047533	0.0186606351142	0.00558911549546
CTN019_Tumor_Day6_22	CTN019	CTN019_Day6_22.tif	CTN019d6 K14-05_AB02_22.zvi.tif	0.5211013119610954	0	0.0707202212016983	0.0013799437975145722	0.0010909688082725885	0.00028897498924198363	0	22	27862.816917143482	0.0195127189093	0.00482986034139
CTN019_Tumor_Day6_23	CTN019	CTN019_Day6_23.tif	CTN019d6 K14-05_AB02_23.zvi.tif	1.062694758652923	1	0.03041784798725144	0.0007454218663745702	0.0005482024332676985	0.00019721943310687165	0	23	34763.31307076083	0.0245060684992	0.00765628463755
CTN019_Tumor_Day6_27	CTN019	CTN019_Day6_27.tif	CTN019d6 K14-05_AB02_28.zvi.tif	0.596088602730311	0	0.054476869975878556	0.0005239670130965265	0.0003347047087511573	0.00018926230434536926	0	27	13557.730712949233	0.0096181556196	0.00363001551762
CTN019_Tumor_Day6_30	CTN019	CTN019_Day6_30.tif	CTN019d6 K14-05_AB02_31.zvi.tif	0.5342327963985952	0	0.05669304866001949	0.000842705847579555	0.0006169206210526774	0.00022578522652687765	0	30	21148.11275763516	0.0148643593438	0.00417521059632
CTN019_Tumor_Day6_33	CTN019	CTN019_Day6_33.tif	CTN019d6 K14-05_AB02_34.zvi.tif	1.2648440487099692	0	0.05738879012249205	0.0005985287597637148	0.00036111618222993034	0.00023741257753378452	0	33	14761.328489533309	0.0104293671026	0.00424725670583
CTN019_Tumor_Day6_34	CTN019	CTN019_Day6_34.tif	CTN019d6 K14-05_AB02_35.zvi.tif	1.095411789402458	2	0.04822936588178452	0.0008067072428616758	0.0004543468906072737	0.0003523603522544021	0	34	23545.380792145006	0.0167264741742	0.00735008867213
CTN019_Tumor_Day6_35	CTN019	CTN019_Day6_35.tif	CTN019d6 K14-05_AB02_36.zvi.tif	0.4991211916753573	0	0.06156908011376926	0.0005542633258135886	0.0003686739603844198	0.00018558936542916878	0	35	12767.981790117441	0.0090022999335	0.00319219685214
CTN019_Tumor_Day6_36	CTN019	CTN019_Day6_36.tif	CTN019d6 K14-05_AB02_37.zvi.tif	0.788945527717167	0	0.04169789112431616	0.0009133257049217382	0.0006585047009271454	0.00025482100399459276	0	36	31219.778989012935	0.0219034027932	0.00638023719796
CTN019_Tumor_Day6_37	CTN019	CTN019_Day6_37.tif	CTN019d6 K14-05_AB02_38.zvi.tif	0.22109283513479758	0	0.06347271420874329	0.0023314631771573628	0.002058888729510869	0.00027257444764649375	0	37	52601.74012096469	0.0367317390822	0.00628463755265
CTN019_Tumor_Day6_38	CTN019	CTN019_Day6_38.tif	CTN019d6 K14-05_AB02_39.zvi.tif	0.22028827554587788	0	0.05900565145785453	0.0005932366850530946	0.0004119070594320637	0.00018132962562103093	0	38	14267.085134703479	0.0100538960319	0.0031132232321
CTN019_Tumor_Day6_40	CTN019	CTN019_Day6_40.tif	CTN019d6 K14-05_AB02_42.zvi.tif	0.21534782622876472	0	0.05308820667311049	0.0004409183868626147	0.0002905316416080952	0.00015038674525451947	0	40	11779.962949169407	0.0083053923742	0.00285205608513
CTN019_Tumor_Day6_42	CTN019	CTN019_Day6_42.tif	CTN019d6 K14-05_AB02_45.zvi.tif	0.3623657496694279	0	0.049289883941138576	0.0018009082373805208	0.0014788577811971607	0.00032205045618336007	0	42	52234.53349555216	0.0365370760364	0.00661923631124
CTN019_Tumor_Day6_43	CTN019	CTN019_Day6_43.tif	CTN019d6 K14-05_AB02_46.zvi.tif	0.89551229382602	0	0.049386380547462534	0.0006617375391743929	0.0004482044979375035	0.00021353304123688935	0	43	19101.237845113897	0.0133991908668	0.0045202006207
CTN021_Tumor_Day6_03	CTN021	CTN021_Day6_03.tif	CTN021d6 K14-07_Position(3).zvi.tif	0.22783830736713542	0	0.08213939535291767	0.0015642970777315583	0.001243958124149682	0.0003203389535818761	0	03	27106.01118827755	0.0190444191975	0.00440936045223
CTN021_Tumor_Day6_04	CTN021	CTN021_Day6_04.tif	CTN021d6 K14-07_Position(4).zvi.tif	0.18161702061547508	0	0.04863241030113618	0.00046354282125175497	0.00033975499976093295	0.000123787821490822	0	04	13457.858281697852	0.00953156173797	0.00293102970517
CTN021_Tumor_Day6_07	CTN021	CTN021_Day6_07.tif	CTN021d6 K14-07_Position(7).zvi.tif	0.4364768627829399	0	0.04056598765521469	0.000570894784426739	0.0004029936625503671	0.00016790112187637193	0	07	19944.932389326957	0.0140732376413	0.00421608290845
CTN021_Tumor_Day6_08	CTN021	CTN021_Day6_08.tif	CTN021d6 K14-07_Position(8).zvi.tif	0.16160800797773753	0	0.0435066711959086	0.0002505177974537188	0.00015961255927775676	9.090523817596202e-05	0	08	8135.007064756325	0.00575814675238	0.00216969629794
CTN021_Tumor_Day6_09	CTN021	CTN021_Day6_09.tif	CTN021d6 K14-07_Position(9).zvi.tif	0.20979036065360288	0	0.06024482565924735	0.00023283770391330994	0.00013312773568749159	9.970996822581837e-05	0	09	5412.704235820561	0.00386485812458	0.00176928618932
CTN021_Tumor_Day6_10	CTN021	CTN021_Day6_10.tif	CTN021d6 K14-07_Position(10).zvi.tif	0.2524854382147888	0	0.048143944378646365	0.00023853184590173911	0.00014099521431272576	9.753663158901334e-05	0	10	6938.462337791668	0.00495455553092	0.00209626468632
CTN021_Tumor_Day6_11	CTN021	CTN021_Day6_11.tif	CTN021d6 K14-07_Position(11).zvi.tif	0.2879594660986515	0	0.049864040770493195	0.0003920672126088298	0.00025883624343109004	0.00013323096917773982	0	11	11052.325385378106	0.00786272445134	0.00277516071824
CTN021_Tumor_Day6_14	CTN021	CTN021_Day6_14.tif	CTN021d6 K14-07_Position(14).zvi.tif	0.54726199628105	0	0.04121165126614537	0.001091558325835322	0.0008874955989933104	0.00020406272684201146	0	14	37826.51908311336	0.0264866437597	0.00599991686987
CTN021_Tumor_Day6_19	CTN021	CTN021_Day6_19.tif	CTN021d6 K14-07_Position(19).zvi.tif	0.287096964061695	0	0.1044621367825386	0.003721868873907355	0.0032614692407665793	0.0004603996331407757	0	19	50966.670301883765	0.0356288794059	0.00647583684327
CTN021_Tumor_Day6_20	CTN021	CTN021_Day6_20.tif	CTN021d6 K14-07_Position(20).zvi.tif	0.7763631404779802	1	0.06874853280946909	0.0007558185655108863	0.00045217898731206074	0.00030363957819882554	0	20	15475.531655178691	0.0109939592108	0.00484094435824
CTN021_Tumor_Day6_21	CTN021	CTN021_Day6_21.tif	CTN021d6 K14-07_Position(21).zvi.tif	0.2526296939620116	0	0.07492172685981385	0.00039232801300524646	0.0002361112922224975	0.00015621672078274893	0	21	7392.395135435348	0.00523650520949	0.00225351917535
CTN021_Tumor_Day6_22	CTN021	CTN021_Day6_22.tif	CTN021d6 K14-07_Position(22).zvi.tif	0.22870484188346477	0	0.05797661723969363	0.001159917913075228	0.0009256430903108306	0.00023427482276439728	0	22	28483.267494408075	0.0200066504101	0.00462688428286
CTN021_Tumor_Day6_23	CTN021	CTN021_Day6_23.tif	CTN021d6 K14-07_Position(23).zvi.tif	0.7852147840326643	0	0.06922916538189337	0.0006404388401337037	0.0004107823577225171	0.0002296564824111866	0	23	13109.419909328837	0.00925099756152	0.00356351141654
CTN021_Tumor_Day6_24	CTN021	CTN021_Day6_24.tif	CTN021d6 K14-07_Position(24).zvi.tif	0.24785666110311347	0	0.07542508011300819	0.0014585289336306458	0.0011997741903234359	0.0002587547433072098	0	24	27564.098774457874	0.0193374528929	0.00446547328752
CTN021_Tumor_Day6_25	CTN021	CTN021_Day6_25.tif	CTN021d6 K14-07_Position(25).zvi.tif	0.296364260549522	0	0.028140631317951685	0.00018623049973702627	0.0001325327847831662	5.369771495386006e-05	0	25	9358.400686268385	0.00661785080913	0.00250360230548
CTN021_Tumor_Day6_26	CTN021	CTN021_Day6_26.tif	CTN021d6 K14-07_Position(26).zvi.tif	0.23974698329881833	0	0.03347596335831628	0.0012012683592612394	0.0010057930288054039	0.00019547533045583562	0	26	51055.008560939925	0.0358845045444	0.00796455885613
CTN021_Tumor_Day6_28	CTN021	CTN021_Day6_28.tif	CTN021d6 K14-07_Position(28).zvi.tif	0.17799730385249266	0	0.046139673536139764	0.00018164747610416367	0.00010885156545437949	7.279591064978419e-05	0	28	5485.03480637234	0.00393690423409	0.00178037020616
CTN021_Tumor_Day6_29	CTN021	CTN021_Day6_29.tif	CTN021d6 K14-07_Position(29).zvi.tif	0.4407493768673611	0	0.04245658815794567	0.00026841250798701215	0.0001721798783800818	9.623262960693034e-05	0	29	8856.452117143936	0.00632204610951	0.00255070937708
CTN021_Tumor_Day6_30	CTN021	CTN021_Day6_30.tif	CTN021d6 K14-07_Position(30).zvi.tif	0.15903190143634327	0	0.04206360860604899	0.0006770296790851123	0.0005335948943975728	0.0001434347846875394	0	30	22896.68949321841	0.016095377965	0.00389949567723
CTN021_Tumor_Day6_31	CTN021	CTN021_Day6_31.tif	CTN021d6 K14-07_Position(31).zvi.tif	0.21512440487930562	0	0.05739233163647945	0.0017619022780914627	0.0015334574308552948	0.0002284448472361678	0	31	43757.43937599725	0.0306992629129	0.00546857681224
CTN021_Tumor_Day6_33	CTN021	CTN021_Day6_33.tif	CTN021d6 K14-07_Position(33).zvi.tif	0.6287640804947237	0	0.057912334837098844	0.0007747347442634779	0.0005964206232260139	0.000178314121037464	0	33	18974.50632679992	0.0133777155841	0.00417521059632
CTN021_Tumor_Day6_34	CTN021	CTN021_Day6_34.tif	CTN021d6 K14-07_Position(34).zvi.tif	0.9341640878340698	0	0.03526932763690547	0.0005449750283620431	0.00039120874463729186	0.00015376628372475127	0	34	21943.621330250397	0.0154518122368	0.00507925072046
CTN021_Tumor_Day6_35	CTN021	CTN021_Day6_35.tif	CTN021d6 K14-07_Position(35).zvi.tif	0.3049740664291249	0	0.042637106315216965	0.0002065810806699093	0.00012453218928892772	8.204889138098157e-05	0	35	6763.123812403714	0.00484510086455	0.00209695743738
CTN021_Tumor_Day6_37	CTN021	CTN021_Day6_37.tif	CTN021d6 K14-07_Position(37).zvi.tif	0.6472140428965998	0	0.03522034238151765	0.0006251249668566163	0.00047223073445738306	0.00015289423239923326	0	37	25160.614250822928	0.0177489747284	0.00497533806251
CTN021_Tumor_Day6_38	CTN021	CTN021_Day6_38.tif	CTN021d6 K14-07_Position(38).zvi.tif	0.5078340578262559	0	0.03301177573701778	0.00040649545120641917	0.00023122671813127822	0.00017526873307514094	0	38	17484.57391350226	0.0123136499667	0.00554062292175
CTN021_Tumor_Day6_44	CTN021	CTN021_Day6_44.tif	CTN021d6 K14-07_Position(45).zvi.tif	0.24419623572761712	0	0.03620507165969963	0.00042281720934882487	0.0003076140675733827	0.00011520314177544216	0	44	16630.777811512253	0.0116783972512	0.00358013744181
CTN021_Tumor_Day6_45	CTN021	CTN021_Day6_45.tif	CTN021d6 K14-07_Position(46).zvi.tif	1.2963522927848838	0	0.03234934999640887	0.00023859976267163926	0.0001313673330116795	0.00010723242965995974	0	45	10366.865510600186	0.0073757204611	0.00339725116382
CTN021_Tumor_Day6_46	CTN021	CTN021_Day6_46.tif	CTN021d6 K14-07_Position(48).zvi.tif	0.19833785057782452	0	0.029223594862145097	0.00016011514337501792	0.00010298898987659795	5.7126153498419983e-05	0	46	7684.892972767367	0.00547896807803	0.00221403236533
CTN021_Tumor_Day6_48	CTN021	CTN021_Day6_48.tif	CTN021d6 K14-07_Position(50).zvi.tif	0.7317319721254745	0	0.031402573790043506	0.0002557202220280708	0.00014978092766701004	0.00010593929436106076	0	48	11473.218206464062	0.0081432886278	0.00350601307914
CTN021_Tumor_Day6_50	CTN021	CTN021_Day6_50.tif	CTN021d6 K14-07_Position(52).zvi.tif	0.22851072903585676	0	0.038684092261724	0.0002595697445460117	0.0001690557069646746	9.051403758133713e-05	0	50	9452.927891166311	0.00670998669918	0.00250429505653
CTN024_Tumor_Day6_01	CTN024	CTN024_Day6_01.tif	CTN024-01_AC01_01.zvi.tif	0.696969779667609	2	0.148304629386674	0.051568714384445866	0.048628847349181305	0.0029398670352645605	3	01	500502.63857728854	0.347721541787	0.0240800266016
CTN024_Tumor_Day6_02	CTN024	CTN024_Day6_02.tif	CTN024-01_AC01_02.zvi.tif	1.57809936266895	3	0.21479323796194538	0.07711721836817192	0.0713976782244709	0.0057195401437010185	3	02	516398.2398475565	0.359030009976	0.0331169640878
CTN024_Tumor_Day6_03	CTN024	CTN024_Day6_03.tif	CTN024-01_AC01_03.zvi.tif	0.21338235008265172	1	0.1904297748425836	0.005685902325904869	0.005289227639626012	0.00039667468627885646	3	03	42736.325552406175	0.0298582631346	0.0055766459765
CTN024_Tumor_Day6_04	CTN024	CTN024_Day6_04.tif	CTN024-01_AC01_04.zvi.tif	0.09750031142723142	0	0.274866012252649	0.01367208588157054	0.012651459830218943	0.001020626051351598	3	04	71424.1767891712	0.0497409111062	0.00676817778763
CTN024_Tumor_Day6_05	CTN024	CTN024_Day6_05.tif	CTN024-01_AC01_06.zvi.tif	0.2326757434237796	0	0.29883519031199807	0.0041215291813910225	0.0034270150090628137	0.0006945141723282086	2	05	19620.3938663906	0.0137919807138	0.00364733429395
CTN024_Tumor_Day6_06	CTN024	CTN024_Day6_06.tif	CTN024-01_AC01_07.zvi.tif	0.27104089006222315	2	0.11943126751207218	0.0045716679489352825	0.003846107662750314	0.0007255602861849683	1	06	54855.71474025332	0.0382786521836	0.00713741409887
CTN024_Tumor_Day6_08	CTN024	CTN024_Day6_08.tif	CTN024-01_AC01_09.zvi.tif	0.9405822528671424	0	0.018873931247636574	0.0007511812084621036	0.000665277361221589	8.590384724051447e-05	0	08	56899.86715931648	0.0397999334959	0.00808856129461
CTN024_Tumor_Day6_09	CTN024	CTN024_Day6_09.tif	CTN024-01_AC01_10.zvi.tif	0.7200679186596314	0	0.19705804844960997	0.006388906094470597	0.0056361954003503415	0.0007527106941202551	1	09	46253.07936606062	0.0324214420306	0.00716166038572
CTN024_Tumor_Day6_10	CTN024	CTN024_Day6_10.tif	CTN024-01_AC01_11.zvi.tif	1.5962741216297236	3	0.09650167004460855	0.02708019286189315	0.024780164282516375	0.002300028579376774	1	10	402754.99722249433	0.280618903791	0.0308863056972
CTN024_Tumor_Day6_11	CTN024	CTN024_Day6_11.tif	CTN024-01_AC01_13.zvi.tif	2.3966937546682576	3	0.16031664082091965	0.041339796836491194	0.038235777685048745	0.0031040191514424436	2	11	370208.24955500034	0.257863417202	0.0275036023055
CTN024_Tumor_Day6_12	CTN024	CTN024_Day6_12.tif	CTN024-01_AC01_14.zvi.tif	1.8152497723248315	3	0.28619757552401887	0.06131363529672565	0.057204931518162576	0.004108703778563077	3	12	307698.9976724154	0.214235341388	0.0220523442696
CTN024_Tumor_Day6_13	CTN024	CTN024_Day6_13.tif	CTN024-01_AC01_15.zvi.tif	0.04437641911022489	0	0.03165695327956976	0.0012966561042506118	0.001149586414038016	0.0001470696902125958	0	13	58679.620320259215	0.0409595987586	0.00597359232986
CTN024_Tumor_Day6_14	CTN024	CTN024_Day6_14.tif	CTN024-01_AC01_16.zvi.tif	1.2162841794927957	1	0.01854251759107273	0.00031671491474000375	0.0002201807346747167	9.653418006528703e-05	0	14	24147.08578210844	0.0170804699623	0.00666495788074
CTN024_Tumor_Day6_15	CTN024	CTN024_Day6_15.tif	CTN024-01_AC01_17.zvi.tif	1.0164463527453764	1	0.02157455508092479	0.00023236228652400885	0.00017471996557434768	5.764232094966118e-05	0	15	15230.183351208088	0.0107702006207	0.0040886167147
CTN024_Tumor_Day6_16	CTN024	CTN024_Day6_16.tif	CTN024-01_AC01_131.zvi.tif	0.3005024095756777	0	0.08192860511509943	0.005847356787982318	0.005306880566458461	0.0005404762215238567	1	16	102389.16450251387	0.0713713699845	0.00889353801818
CTN024_Tumor_Day6_17	CTN024	CTN024_Day6_17.tif	CTN024-01_AC01_141.zvi.tif	0.3476275169726155	1	0.2611971189355588	0.01316190868943454	0.011892288892945784	0.0012696197964887574	2	17	72085.96358090374	0.0503907115939	0.00873351252494
CTN036_Tumor_Day6_01	CTN036	CTN036_Day6_01.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_01.zvi.tif	0.43783181361397017	0	0.008358538841307385	0.00014177761550197555	0.00010667822881757446	3.5099386684401097e-05	0	01	24071.433936239653	0.0169620095323	0.00446270228331
CTN036_Tumor_Day6_02	CTN036	CTN036_Day6_02.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_02.zvi.tif	0.5585442264573701	0	0.00861523385223755	0.0007590133703669896	0.0006603547537392257	9.865861662776394e-05	0	02	126266.9173618284	0.088101307914	0.012591443139
CTN036_Tumor_Day6_03	CTN036	CTN036_Day6_03.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_03.zvi.tif	0.9521756014900864	0	0.023820142091924526	0.0007374158375387397	0.0006380590365164022	9.935680102233756e-05	0	03	44126.01263312196	0.0309576590556	0.00639755597429
CTN036_Tumor_Day6_04	CTN036	CTN036_Day6_04.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_04.zvi.tif	0.3622180179870397	0	0.023762502348419427	0.0003040932622217586	0.00023685566002060323	6.723760220115535e-05	1	04	18179.172953480196	0.0127971902017	0.00401310684992
CTN036_Tumor_Day6_05	CTN036	CTN036_Day6_05.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_05.zvi.tif	2.283465759638706	1	0.007841050259543961	0.00020413607695350363	0.0001392782783696498	6.485779858385385e-05	0	05	36955.986839226345	0.0260342773221	0.00827768233208
CTN036_Tumor_Day6_06	CTN036	CTN036_Day6_06.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_06.zvi.tif	0.7231896908198447	1	0.008556160937518273	0.001320119989915718	0.0011925614293600392	0.0001275585605556787	0	06	221723.37818527088	0.154288821769	0.0163073597872
CTN036_Tumor_Day6_07	CTN036	CTN036_Day6_07.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_07.zvi.tif	1.0725675535148012	2	0.01679433650418575	0.0011955633505896263	0.0010828215125553659	0.00011274183803426047	0	07	101997.47083478303	0.0711884837065	0.0121654012414
CTN036_Tumor_Day6_08	CTN036	CTN036_Day6_08.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_08.zvi.tif	2.0765161477115295	3	0.2233502329365881	0.06641045744389532	0.0630520112057237	0.0033584462381716154	3	08	427067.2160740967	0.297337757703	0.0316275493239
CTN036_Tumor_Day6_09	CTN036	CTN036_Day6_09.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_09.zvi.tif	1.102108887021124	1	0.020611596257760524	0.0013482809993871192	0.001213178244030931	0.00013510275535618814	0	09	93683.81032536074	0.0654137109288	0.0111124196409
CTN036_Tumor_Day6_10	CTN036	CTN036_Day6_10.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_10.zvi.tif	1.196745065756066	0	0.04821454707785085	0.0021477972146517663	0.0019605914300989736	0.00018720578455279252	0	10	63927.500227965786	0.0445466637109	0.00853261471957
CTN036_Tumor_Day6_11	CTN036	CTN036_Day6_11.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_11.zvi.tif	2.763972485831241	2	0.06274621827073475	0.009890770817304976	0.009160651957524309	0.0007301188597806669	1	11	225855.31972648378	0.1576313456	0.0250069275105
CTN036_Tumor_Day6_12	CTN036	CTN036_Day6_12.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_12.zvi.tif	0.9592114451724849	1	0.011267588974548551	0.0005434672760702596	0.0004535264560268798	8.99408200433798e-05	0	12	68628.47358907323	0.0482327920638	0.00966872644646
CTN036_Tumor_Day6_14	CTN036	CTN036_Day6_14.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_14.zvi.tif	2.5910450956808924	2	0.16970552229529481	0.007458592503727273	0.0065346962327382735	0.0009238962709889986	3	14	62630.83444814955	0.0439502050543	0.0122132010641
CTN036_Tumor_Day6_17	CTN036	CTN036_Day6_17.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_17.zvi.tif	0.3926164825243033	0	0.0405735679165926	0.0023258858520131616	0.0021002147256597163	0.00022567112635344538	0	17	82275.64304545162	0.0573251496342	0.00806154400355
CTN036_Tumor_Day6_18	CTN036	CTN036_Day6_18.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_18.zvi.tif	0.6544564133688395	2	0.04383553414139435	0.004202352854243005	0.0038717965017973496	0.0003305563524456557	0	18	137435.0045728842	0.0958663544669	0.013257869652
CTN036_Tumor_Day6_19	CTN036	CTN036_Day6_19.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_19.zvi.tif	0.6174484628609027	1	0.015973395723425952	0.002299993262656426	0.002059475530402806	0.00024051773225361968	0	19	206773.23835734135	0.143988999113	0.017573708712
CTN036_Tumor_Day6_20	CTN036	CTN036_Day6_20.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_20.zvi.tif	0.512618161962993	1	0.08139949438704001	0.0036397221823777173	0.003454284950513125	0.00018543723186459243	1	20	63971.24215349567	0.0447143094658	0.00833933717579
CTN036_Tumor_Day6_22	CTN036	CTN036_Day6_22.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_22.zvi.tif	0.29019555069242714	0	0.010727072198184438	0.00014598573856498928	0.00010823216451289006	3.775357405209923e-05	0	22	19404.44059547853	0.0136090944358	0.00399232431833
CTN036_Tumor_Day6_23	CTN036	CTN036_Day6_23.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_23.zvi.tif	0.7862058299063107	1	0.024913933922329747	0.0009248145057180486	0.000792501771269359	0.0001323127344486897	1	23	53044.73876972075	0.037120372423	0.00769230769231
CTN036_Tumor_Day6_24	CTN036	CTN036_Day6_24.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_24.zvi.tif	0.40282854604807855	0	0.011918753198681338	0.0004121841598532563	0.0003563810250324914	5.5803134820764925e-05	0	24	49506.76915606004	0.0345828253159	0.00667742739969
CTN036_Tumor_Day6_25	CTN036	CTN036_Day6_25.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_25.zvi.tif	0.47570868693344187	0	0.02616909221852777	0.0037970310048204606	0.003584114647854265	0.00021291635696619592	0	25	208621.97025526626	0.145096015296	0.0145429228552
CTN036_Tumor_Day6_27	CTN036	CTN036_Day6_27.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_27.zvi.tif	2.8976301034711143	3	0.2695479563596458	0.1293713297777546	0.12173679752326556	0.0076345322544890265	3	27	690191.0504973906	0.479956633784	0.0334037630237
CTN036_Tumor_Day6_33	CTN036	CTN036_Day6_33.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_33.zvi.tif	0.2017548519240257	1	0.044048472085532746	0.014353774651070803	0.01360532098008789	0.0007484536709829133	1	33	469317.05808553484	0.325863167812	0.0191261638218
CTN036_Tumor_Day6_34	CTN036	CTN036_Day6_34.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_34.zvi.tif	0.849485485040326	0	0.03027649063233229	0.0013951951873633515	0.001272559234290036	0.00012263595307331534	1	34	65845.8787460964	0.0460818000443	0.0088298049213
CTN036_Tumor_Day6_35	CTN036	CTN036_Day6_35.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_36.zvi.tif	0.5015892057857226	0	0.02268291283276163	0.0007677827836964978	0.0006809770017517094	8.680578194478856e-05	0	35	48363.2148915425	0.0338485091997	0.00651047439592
CTN036_Tumor_Day6_37	CTN036	CTN036_Day6_37.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_38.zvi.tif	1.2882719184312161	0	0.01423624762439674	0.00044414307509747417	0.0003511704504457513	9.29726246517228e-05	0	37	44582.7011246633	0.031198043671	0.00763134559965
CTN036_Tumor_Day6_41	CTN036	CTN036_Day6_41.tif	CTN036 d6 Tumor K14, SMA, Phal wellb3-02_AB03_42.zvi.tif	3.274812761088328	3	0.09233813773081544	0.029899551097317668	0.028082633518936282	0.001816917578381386	3	41	464918.27621812286	0.323805004434	0.0368418864997
